-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
252,0.5714285714285714,0.2857142857142857,0.6666666666666666,0.3,0.6,1.0,1.0,1.0,0.16666666666666666,0.5,0.16666666666666666,0.0,1.0,0.0,0.2717391304347826,0.05102040816326531,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22545672010340106,1
253,0.8571428571428571,0.2857142857142857,0.0,0.1,0.8,1.0,1.0,0.8,1.0,0.25,1.0,0.0,1.0,0.0,0.41304347826086957,0.05102040816326531,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22545672010340106,-1
254,0.7142857142857143,0.14285714285714285,1.0,0.3,0.3,1.0,1.0,1.0,0.16666666666666666,0.5,0.8333333333333334,0.0,1.0,0.0,0.16304347826086957,0.05102040816326531,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22547601134324907,1
255,1.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.19047619047619047,0.6956521739130435,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22547601134324907,1
256,1.0,0.14285714285714285,0.6666666666666666,0.5,0.5,1.0,1.0,0.8,0.6666666666666666,0.5,1.0,0.0,1.0,0.047619047619047616,0.6086956521739131,0.0,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22576537994096885,1
257,0.8571428571428571,0.42857142857142855,0.3333333333333333,0.7,0.6,1.0,1.0,1.0,0.8333333333333334,0.25,0.0,0.0,1.0,0.14285714285714285,0.5,0.030612244897959183,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22578467118081677,-1
258,0.5714285714285714,0.2857142857142857,0.6666666666666666,0.2,0.0,0.0,1.0,0.4,0.6666666666666666,0.0,1.0,0.0,1.0,0.14285714285714285,0.6847826086956522,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22590041861990467,1
259,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.7,0.7,1.0,1.0,0.9,0.6666666666666666,0.25,0.8333333333333334,0.0,0.6,0.14285714285714285,0.6304347826086957,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2262283696973205,1
260,0.5714285714285714,1.0,0.3333333333333333,0.6,0.5,1.0,0.0,1.0,0.8333333333333334,0.25,0.0,0.0,1.0,0.047619047619047616,0.33695652173913043,0.0,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.226768524413064,-1
261,0.8571428571428571,0.14285714285714285,0.3333333333333333,0.3,0.3,0.0,0.0,0.9,0.8333333333333334,0.0,1.0,0.0,1.0,0.09523809523809523,0.6956521739130435,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22684568937245597,-1
262,0.0,0.0,1.0,0.6,0.6,1.0,1.0,0.7,0.8333333333333334,0.25,1.0,0.0,0.6,0.14285714285714285,0.9021739130434783,0.02040816326530612,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22684568937245597,1
263,0.7142857142857143,0.14285714285714285,0.6666666666666666,0.7,0.7,0.0,1.0,0.8,0.5,0.25,0.16666666666666666,0.0,0.6,0.14285714285714285,0.8043478260869565,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22684568937245597,1
264,0.42857142857142855,0.42857142857142855,0.0,0.2,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.4,0.09523809523809523,0.29347826086956524,0.030612244897959183,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22684568937245597,-1
265,0.8571428571428571,0.2857142857142857,0.0,0.3,0.0,1.0,1.0,0.7,0.5,0.25,1.0,0.0,1.0,0.047619047619047616,0.45652173913043476,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22684568937245597,-1
266,0.8571428571428571,0.14285714285714285,0.3333333333333333,0.7,0.5,1.0,1.0,0.5,0.5,0.25,0.0,0.0,0.8,0.14285714285714285,0.44565217391304346,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.226864980612304,-1
267,0.7142857142857143,0.14285714285714285,0.3333333333333333,0.8,0.4,1.0,1.0,0.8,1.0,0.5,0.0,0.0,1.0,0.09523809523809523,0.9130434782608695,0.02040816326530612,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.226864980612304,-1
268,0.7142857142857143,0.14285714285714285,0.6666666666666666,0.8,0.4,1.0,1.0,0.9,0.5,0.25,0.16666666666666666,0.0,1.0,0.09523809523809523,0.7391304347826086,0.01020408163265306,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226864980612304,1
269,0.5714285714285714,0.2857142857142857,0.3333333333333333,0.8,0.5,1.0,1.0,0.7,0.3333333333333333,0.25,1.0,0.0,1.0,0.09523809523809523,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226864980612304,-1
270,0.8571428571428571,0.0,0.6666666666666666,0.0,0.5,1.0,1.0,0.8,0.8333333333333334,0.25,1.0,0.0,0.8,0.14285714285714285,0.4673913043478261,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22688427185215193,1
271,1.0,0.2857142857142857,0.6666666666666666,0.7,0.7,0.0,1.0,0.4,0.5,0.5,1.0,0.0,0.4,0.0,0.7934782608695652,0.05102040816326531,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22713505797017577,1
272,0.8571428571428571,0.14285714285714285,0.6666666666666666,0.4,0.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.0,0.0,0.8,0.14285714285714285,0.5978260869565217,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22713505797017577,1
273,1.0,0.2857142857142857,0.3333333333333333,0.4,0.7,0.0,1.0,0.8,0.3333333333333333,0.25,1.0,0.0,1.0,0.047619047619047616,0.3695652173913043,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22715434921002378,-1
274,0.2857142857142857,0.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.6195652173913043,0.05102040816326531,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22715434921002378,1
275,0.0,0.0,1.0,0.4,0.5,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.4,0.14285714285714285,0.6630434782608695,0.01020408163265306,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2271736404498717,1
276,0.7142857142857143,0.42857142857142855,0.3333333333333333,0.5,0.2,0.0,1.0,0.8,1.0,0.25,0.3333333333333333,0.0,1.0,0.19047619047619047,0.41304347826086957,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2271736404498717,-1
277,0.8571428571428571,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.8,0.3333333333333333,0.6195652173913043,0.030612244897959183,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22725080540926368,1
278,1.0,0.14285714285714285,0.6666666666666666,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.14285714285714285,0.75,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727009664911169,1
279,1.0,0.14285714285714285,0.6666666666666666,0.2,0.2,1.0,1.0,0.2,0.16666666666666666,1.0,1.0,0.0,0.6,0.047619047619047616,0.3695652173913043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272893878889596,1
280,0.8571428571428571,0.0,0.3333333333333333,0.1,0.2,1.0,1.0,0.0,0.16666666666666666,0.75,1.0,0.0,1.0,0.0,0.6630434782608695,0.05102040816326531,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22730867912880762,-1
281,0.8571428571428571,1.0,0.3333333333333333,0.6,0.6,1.0,1.0,0.8,0.8333333333333334,0.0,1.0,0.0,1.0,0.09523809523809523,0.8695652173913043,0.02040816326530612,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22732797036865565,-1
282,0.8571428571428571,0.2857142857142857,0.3333333333333333,0.8,1.0,1.0,1.0,0.4,0.5,0.0,1.0,0.0,1.0,0.0,0.4891304347826087,0.05102040816326531,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22732797036865565,-1
283,1.0,1.0,0.3333333333333333,0.0,0.2,0.0,0.0,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.19047619047619047,0.5217391304347826,0.02040816326530612,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2275980477265274,-1
284,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.7,0.7,0.0,1.0,0.8,0.6666666666666666,0.5,1.0,0.0,1.0,0.047619047619047616,0.8913043478260869,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2276945039257673,-1
285,1.0,0.14285714285714285,0.6666666666666666,0.5,0.5,1.0,1.0,0.8,1.0,0.25,0.8333333333333334,0.0,1.0,0.047619047619047616,0.8152173913043478,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2276945039257673,1
286,1.0,1.0,0.3333333333333333,0.5,0.5,0.0,1.0,1.0,0.5,0.25,1.0,0.0,1.0,0.09523809523809523,0.45652173913043476,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2276945039257673,-1
287,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.8,0.8,1.0,1.0,0.8,0.8333333333333334,0.5,0.0,0.0,0.8,0.09523809523809523,0.30434782608695654,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22773308640546333,-1
288,0.2857142857142857,0.2857142857142857,0.0,0.8,0.8,0.0,0.0,1.0,1.0,0.25,1.0,0.0,1.0,0.09523809523809523,0.4782608695652174,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22775237764531125,-1
289,0.8571428571428571,0.14285714285714285,0.3333333333333333,0.7,0.7,1.0,1.0,0.7,0.5,0.5,0.8333333333333334,0.0,0.4,0.14285714285714285,0.7282608695652174,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22777166888515926,-1
290,0.8571428571428571,0.2857142857142857,0.3333333333333333,0.5,0.7,0.0,1.0,0.9,0.8333333333333334,0.25,1.0,0.0,1.0,0.23809523809523808,0.6521739130434783,0.01020408163265306,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22777166888515926,-1
291,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.6,0.5,1.0,1.0,0.5,0.6666666666666666,0.5,1.0,0.0,1.0,0.14285714285714285,0.9239130434782609,0.02040816326530612,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2277909601250073,1
292,0.42857142857142855,0.14285714285714285,0.3333333333333333,0.6,0.4,1.0,1.0,0.9,0.8333333333333334,0.25,1.0,0.0,1.0,0.0,0.8043478260869565,0.05102040816326531,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2277909601250073,-1
293,1.0,0.14285714285714285,0.6666666666666666,0.6,0.6,1.0,1.0,0.9,0.6666666666666666,0.0,0.8333333333333334,0.0,0.6,0.09523809523809523,0.8804347826086957,0.01020408163265306,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2277909601250073,1
294,0.14285714285714285,0.2857142857142857,0.6666666666666666,0.8,0.9,1.0,1.0,0.6,1.0,0.5,0.3333333333333333,0.0,0.6,0.14285714285714285,0.75,0.01020408163265306,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22806103748287904,1
295,0.0,0.42857142857142855,0.3333333333333333,0.5,0.6,1.0,1.0,0.7,0.8333333333333334,0.0,1.0,0.0,0.8,0.09523809523809523,0.7282608695652174,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22808032872272707,-1
296,0.5714285714285714,0.2857142857142857,0.3333333333333333,0.9,0.9,1.0,1.0,0.5,0.8333333333333334,0.5,0.0,0.0,1.0,0.047619047619047616,0.42391304347826086,0.02040816326530612,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22815749368211893,-1
297,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.9,0.5,1.0,1.0,0.9,1.0,0.25,0.5,0.0,0.6,0.19047619047619047,0.6630434782608695,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22819607616181498,-1
298,0.14285714285714285,0.0,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.6,0.14285714285714285,0.6086956521739131,0.01020408163265306,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22825394988135891,1
299,0.7142857142857143,0.0,1.0,0.4,0.4,1.0,1.0,0.6,0.5,0.5,1.0,0.0,1.0,0.09523809523809523,0.8043478260869565,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22825394988135891,1
300,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.7,1.0,1.0,1.0,0.7,0.8333333333333334,0.5,0.0,0.0,0.4,0.047619047619047616,0.8043478260869565,0.04081632653061224,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22850473599938267,-1
301,1.0,0.0,0.6666666666666666,0.5,0.8,1.0,1.0,0.8,0.16666666666666666,0.5,0.0,0.0,0.8,0.047619047619047616,0.2717391304347826,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22862048343847058,1
302,0.14285714285714285,0.2857142857142857,0.0,0.3,0.5,1.0,1.0,0.9,0.3333333333333333,0.5,0.16666666666666666,0.0,1.0,0.14285714285714285,0.43478260869565216,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22863977467831859,-1
303,0.7142857142857143,0.14285714285714285,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.09523809523809523,0.7608695652173914,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22863977467831859,1
304,0.8571428571428571,0.2857142857142857,0.3333333333333333,0.5,0.5,0.0,1.0,0.8,0.8333333333333334,0.5,1.0,0.0,1.0,0.047619047619047616,0.4891304347826087,0.01020408163265306,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22865906591816662,-1
305,0.42857142857142855,0.0,0.0,0.7,0.8,0.0,1.0,0.8,0.8333333333333334,0.25,1.0,0.0,1.0,0.14285714285714285,0.5543478260869565,0.01020408163265306,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22865906591816662,-1
306,1.0,1.0,0.6666666666666666,0.6,0.6,1.0,1.0,0.8,0.6666666666666666,0.25,1.0,0.0,1.0,0.14285714285714285,0.7391304347826086,0.030612244897959183,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22867835715801452,1
307,0.8571428571428571,0.2857142857142857,0.6666666666666666,0.6,0.5,1.0,1.0,0.5,0.8333333333333334,0.25,0.16666666666666666,0.0,1.0,0.19047619047619047,0.9239130434782609,0.02040816326530612,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22867835715801452,1
308,1.0,0.14285714285714285,1.0,0.5,0.5,1.0,1.0,0.7,1.0,0.25,1.0,0.0,1.0,0.14285714285714285,0.9565217391304348,0.02040816326530612,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22867835715801452,1
309,0.8571428571428571,0.14285714285714285,0.3333333333333333,0.8,0.5,1.0,1.0,0.6,0.8333333333333334,0.25,0.8333333333333334,0.0,0.2,0.0,0.7608695652173914,0.05102040816326531,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22869764839786255,-1
310,0.5714285714285714,0.14285714285714285,0.0,0.8,0.8,0.0,1.0,0.8,0.8333333333333334,0.5,1.0,0.0,1.0,0.19047619047619047,0.9130434782608695,0.030612244897959183,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22869764839786255,-1
311,0.7142857142857143,0.14285714285714285,0.6666666666666666,0.7,0.6,0.0,1.0,0.8,0.3333333333333333,0.0,0.6666666666666666,0.0,0.8,0.09523809523809523,0.5978260869565217,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22871693963771056,1
312,0.7142857142857143,0.5714285714285714,0.0,0.7,0.3,0.0,1.0,0.9,0.6666666666666666,0.25,1.0,0.0,1.0,0.19047619047619047,0.6630434782608695,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22898701699558233,-1
313,0.2857142857142857,0.14285714285714285,0.0,0.5,0.4,1.0,1.0,0.8,0.5,0.25,0.8333333333333334,0.0,1.0,0.047619047619047616,0.5760869565217391,0.02040816326530612,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22900630823543033,-1
314,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.7,0.9,1.0,1.0,1.0,0.16666666666666666,0.0,0.16666666666666666,0.0,1.0,0.14285714285714285,0.7717391304347826,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22900630823543033,-1
315,0.8571428571428571,0.2857142857142857,1.0,0.6,1.0,1.0,1.0,1.0,0.8333333333333334,0.0,1.0,0.0,1.0,0.19047619047619047,0.7608695652173914,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22902559947527826,1
316,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.3,0.2,0.0,1.0,0.9,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.14285714285714285,0.6413043478260869,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22902559947527826,-1
317,0.42857142857142855,0.14285714285714285,0.0,0.5,0.5,0.0,1.0,1.0,0.3333333333333333,0.5,1.0,0.0,1.0,0.14285714285714285,0.6413043478260869,0.01020408163265306,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22908347319482222,-1
318,0.42857142857142855,0.14285714285714285,0.0,0.4,0.1,1.0,0.0,0.9,0.8333333333333334,0.25,0.8333333333333334,0.0,1.0,0.19047619047619047,0.6413043478260869,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22910276443467023,-1
319,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.4,0.4,1.0,1.0,0.4,0.5,0.5,0.8333333333333334,0.0,1.0,0.09523809523809523,0.6195652173913043,0.01020408163265306,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22914134691436616,1
320,0.42857142857142855,0.14285714285714285,0.6666666666666666,0.4,0.4,1.0,1.0,0.9,0.6666666666666666,0.25,0.16666666666666666,0.0,1.0,0.09523809523809523,0.5652173913043478,0.01020408163265306,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22946929799178198,1
321,0.8571428571428571,0.2857142857142857,0.3333333333333333,0.7,0.6,1.0,1.0,0.9,0.16666666666666666,0.25,0.8333333333333334,0.0,1.0,0.047619047619047616,0.532608695652174,0.0,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2294885892316299,-1
322,0.0,0.14285714285714285,1.0,0.3,0.3,1.0,1.0,0.9,0.8333333333333334,0.5,1.0,0.0,1.0,0.14285714285714285,0.7065217391304348,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22954646295117384,1
323,0.42857142857142855,0.42857142857142855,0.0,0.8,0.8,0.0,1.0,1.0,0.8333333333333334,0.25,1.0,0.0,1.0,0.09523809523809523,0.532608695652174,0.01020408163265306,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22993228774813362,-1
324,0.5714285714285714,0.0,0.6666666666666666,0.7,0.7,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.14285714285714285,0.5978260869565217,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2299901614676776,1
325,1.0,1.0,0.0,0.4,0.4,0.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.09523809523809523,0.5108695652173914,0.0,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23000945270752549,-1
326,0.7142857142857143,0.14285714285714285,1.0,0.5,0.8,1.0,1.0,1.0,0.8333333333333334,0.0,0.8333333333333334,0.0,1.0,0.19047619047619047,0.8913043478260869,0.02040816326530612,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23002874394737352,1
327,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.6,0.5,1.0,1.0,0.8,0.16666666666666666,0.5,0.0,0.0,0.8,0.23809523809523808,0.6086956521739131,0.02040816326530612,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23002874394737352,-1
328,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.2,0.7,1.0,1.0,0.8,0.5,0.25,1.0,0.0,1.0,0.14285714285714285,0.5869565217391305,0.0,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23006732642706945,-1
329,0.5714285714285714,0.5714285714285714,1.0,0.7,0.9,1.0,1.0,0.9,0.8333333333333334,0.0,0.3333333333333333,0.0,0.2,0.0,0.7717391304347826,0.05102040816326531,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23006732642706945,1
330,0.2857142857142857,0.2857142857142857,1.0,0.5,0.0,1.0,1.0,0.5,0.8333333333333334,0.0,1.0,0.0,0.6,0.047619047619047616,0.9130434782608695,0.02040816326530612,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23006732642706945,1
331,0.42857142857142855,0.14285714285714285,0.6666666666666666,0.5,0.5,1.0,1.0,0.6,0.6666666666666666,0.25,0.5,0.0,0.8,0.14285714285714285,0.7717391304347826,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23008661766691746,1
332,0.8571428571428571,0.14285714285714285,0.3333333333333333,0.2,0.2,0.0,1.0,0.8,0.5,0.75,1.0,0.0,1.0,0.09523809523809523,0.6304347826086957,0.08163265306122448,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2301059089067655,-1
333,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.047619047619047616,0.6630434782608695,0.02040816326530612,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2301059089067655,-1
334,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.5,0.4,1.0,1.0,0.8,0.5,0.25,0.8333333333333334,0.0,0.8,0.14285714285714285,0.5543478260869565,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2301059089067655,-1
335,1.0,0.5714285714285714,0.3333333333333333,0.7,1.0,1.0,1.0,0.7,0.16666666666666666,1.0,1.0,0.0,1.0,0.0,0.532608695652174,0.05102040816326531,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23039527750448527,-1
